,wager_pct,wager_count,wager_increments,profit_rate,loss_rate,broke_rate
74,0.037640132679461175,942.0,438.0,23.0,1.0,76.0
75,0.02434692486803016,200.0,482.0,46.5,6.6000000000000005,46.9
76,0.08768079949972461,208.0,357.0,34.9,2.8000000000000003,62.3
77,0.03211085359722357,244.0,240.0,50.1,16.8,33.1
78,0.058513682882091723,186.0,918.0,28.1,1.7000000000000002,70.19999999999999
79,0.022679223690537063,872.0,235.0,40.1,5.6000000000000005,54.3
80,0.05248818240556535,601.0,931.0,18.2,0.0,81.8
81,0.023955768907323868,321.0,701.0,32.6,1.4,66.0
82,0.09509015732989903,729.0,867.0,12.1,0.1,87.8
83,0.09550617199176582,770.0,520.0,18.2,0.1,81.69999999999997
84,0.07246630498654955,886.0,391.0,20.7,1.0,78.3
85,0.03578256946008384,991.0,387.0,26.3,0.7000000000000001,73.0
86,0.07869507032745313,841.0,347.0,21.7,0.2,78.10000000000002
87,0.02159160626687433,835.0,246.0,40.3,4.1000000000000005,55.60000000000001
88,0.06363392783853503,183.0,386.0,42.3,4.8,52.90000000000001
89,0.05521987329372273,948.0,756.0,15.0,0.2,84.8
90,0.04391333229147764,101.0,413.0,51.4,14.000000000000002,34.599999999999994
91,0.08752683338443147,692.0,267.0,24.8,0.6,74.6
92,0.04343377519513801,609.0,872.0,18.3,0.2,81.5
93,0.07984969685823835,991.0,620.0,15.9,0.0,84.1
94,0.055035759122205895,239.0,413.0,37.7,3.8,58.5
95,0.02121607845302855,125.0,792.0,45.0,3.1,51.9
96,0.05205116496709546,822.0,857.0,15.1,0.3,84.6
97,0.07738987992543693,774.0,347.0,21.1,0.7000000000000001,78.2
98,0.04521678548630058,431.0,411.0,34.1,2.2,63.7
99,0.07954509613700048,759.0,726.0,13.5,0.0,86.5
100,0.09421011001598137,534.0,242.0,26.0,1.4,72.6
101,0.07681645907707121,560.0,333.0,26.70000000000001,0.8999999999999999,72.39999999999998
102,0.012976810427141069,386.0,166.0,50.2,28.6,21.2
103,0.09140493740127943,312.0,335.0,32.4,2.6,65.0
104,0.09039071297104977,243.0,846.0,24.8,0.8999999999999999,74.3
105,0.019067224333706688,470.0,986.0,20.7,0.1,79.2
106,0.015374314941527524,785.0,755.0,19.3,0.3,80.4
107,0.04894707727880249,536.0,495.0,26.8,1.1,72.1
108,0.05878338395876465,660.0,434.0,25.4,0.4,74.2
109,0.0810878658540526,898.0,205.0,26.1,0.8,73.1
110,0.04671399623233469,248.0,312.0,45.7,7.000000000000001,47.3
111,0.06553181234234393,613.0,488.0,24.4,0.7000000000000001,74.9
112,0.04724756279338538,885.0,245.0,33.2,1.5,65.3
113,0.08971363007588287,110.0,278.0,47.5,10.8,41.7
114,0.03584694234509324,432.0,528.0,30.4,2.1,67.5
115,0.08995258799121278,995.0,243.0,20.200000000000006,0.6,79.2
116,0.06492444215442979,588.0,717.0,17.4,0.4,82.19999999999997
117,0.04764657610176794,997.0,998.0,14.4,0.0,85.6
118,0.0647176455904739,261.0,975.0,23.1,0.3,76.6
119,0.09340551918643596,982.0,379.0,18.1,0.2,81.69999999999997
120,0.021725645960679024,820.0,166.0,42.8,10.9,46.3
121,0.08895879158401332,783.0,834.0,14.000000000000002,0.1,85.9
122,0.07866867313434092,634.0,702.0,18.2,0.1,81.69999999999997
123,0.09809114791675698,122.0,364.0,42.4,6.9,50.7
124,0.021825760307499567,850.0,344.0,34.599999999999994,2.5,62.9
125,0.04998589545330661,159.0,343.0,46.9,9.9,43.2
126,0.05745121474646079,119.0,845.0,37.2,2.0,60.8
127,0.08595098728837362,743.0,719.0,14.4,0.1,85.5
128,0.03833006526519175,929.0,883.0,15.9,0.1,84.0
129,0.07567136184162311,342.0,251.0,34.2,3.2,62.6
130,0.09781198237617007,876.0,826.0,12.0,0.1,87.9
131,0.040353285192329134,448.0,661.0,25.5,0.8999999999999999,73.6
132,0.05146075051097628,313.0,682.0,29.6,1.0,69.39999999999999
133,0.07234462449585623,187.0,670.0,34.300000000000004,1.7000000000000002,64.0
134,0.08725198793365442,520.0,716.0,18.7,0.1,81.2
135,0.0623436615153832,415.0,385.0,30.7,2.0,67.30000000000001
136,0.019475655339430336,209.0,667.0,38.7,2.7,58.6
137,0.04798850868312192,816.0,848.0,16.3,0.3,83.39999999999998
138,0.08152676494794069,519.0,320.0,28.000000000000004,1.7999999999999998,70.19999999999999
139,0.05739659845568845,356.0,934.0,21.4,0.3,78.3
140,0.045773226421646725,965.0,514.0,20.0,0.4,79.60000000000002
141,0.08830348483417537,450.0,856.0,15.1,0.1,84.8
142,0.02735825899054849,818.0,355.0,31.9,1.3,66.8
143,0.016794162029525543,729.0,826.0,17.1,0.3,82.6
144,0.028311736579908944,618.0,942.0,20.0,0.2,79.80000000000003
145,0.0227186014840934,632.0,136.0,46.7,17.2,36.1
146,0.07228891032463793,468.0,788.0,20.1,0.4,79.5
147,0.08047519080579592,161.0,995.0,25.5,0.6,73.9
148,0.062079835961805926,756.0,498.0,22.8,0.5,76.7
149,0.04735729972277844,109.0,161.0,52.5,30.2,17.299999999999994
150,0.08344597963622448,654.0,941.0,13.3,0.1,86.6
151,0.062361112416151415,718.0,648.0,17.0,0.4,82.6
152,0.07366697742481966,166.0,614.0,34.9,1.9,63.2
153,0.03940553458409887,992.0,562.0,21.0,0.5,78.5
154,0.09439340884456723,480.0,599.0,21.3,0.8999999999999999,77.8
155,0.06714057536287593,619.0,984.0,12.6,0.0,87.4
156,0.0699302590856466,911.0,763.0,14.2,0.1,85.7
157,0.036616220505157705,511.0,700.0,24.8,0.8999999999999999,74.3
158,0.09037674744295954,165.0,784.0,31.3,1.6,67.10000000000001
159,0.08736151021321653,877.0,480.0,17.4,0.2,82.39999999999998
160,0.035202016893214554,987.0,106.0,41.7,7.1999999999999975,51.1
161,0.0438305479641799,395.0,897.0,24.9,0.6,74.5
162,0.07152598258778656,147.0,608.0,38.3,3.0,58.7
163,0.06351219704763242,779.0,164.0,32.0,2.3,65.7
164,0.06337267744388682,666.0,993.0,14.7,0.0,85.3
165,0.09371480855864947,947.0,147.0,23.1,0.8999999999999999,76.0
166,0.04807994170134874,708.0,906.0,14.499999999999998,0.0,85.5
167,0.05633334275499233,714.0,312.0,30.2,1.7000000000000002,68.10000000000001
168,0.07407953678652493,889.0,573.0,15.1,0.0,84.89999999999998
169,0.04918414836959915,696.0,535.0,21.8,0.8,77.4
170,0.07936250257678913,660.0,164.0,29.2,1.4,69.39999999999999
171,0.03436883433838865,869.0,600.0,19.8,0.0,80.2
172,0.06930200891914089,886.0,633.0,16.0,0.2,83.8
173,0.08710911668194142,976.0,808.0,12.3,0.0,87.7
174,0.07762367736760062,366.0,881.0,19.4,0.6,80.0
175,0.09890715579294523,590.0,948.0,14.9,0.3,84.8
176,0.028828010253527388,776.0,407.0,29.6,1.2,69.19999999999999
177,0.09950369551142864,518.0,625.0,21.3,0.1,78.60000000000002
178,0.012376081106653265,596.0,979.0,19.1,0.3,80.60000000000002
179,0.03079727623516426,207.0,301.0,49.0,13.900000000000002,37.1
180,0.055023268324317184,900.0,395.0,24.5,0.4,75.1
181,0.04406702412093697,169.0,300.0,47.9,12.4,39.7
182,0.09023493934136892,213.0,784.0,25.2,0.3,74.5
183,0.022987121659351552,100.0,517.0,53.2,14.9,31.9
184,0.043742479908475816,182.0,992.0,32.5,1.1,66.4
185,0.05144495246568512,280.0,344.0,40.3,3.9,55.8
186,0.06734036103249375,562.0,524.0,23.1,0.3,76.6
187,0.013038825465445549,689.0,989.0,16.900000000000002,0.0,83.1
188,0.09137799971777164,941.0,732.0,13.5,0.0,86.5
189,0.058459141588376985,632.0,230.0,34.4,2.6,63.0
190,0.06604552013831186,763.0,796.0,15.1,0.1,84.8
191,0.08673743929211852,641.0,244.0,25.4,1.2,73.4
192,0.01077632949388946,973.0,260.0,37.2,5.5,57.3
193,0.027710334018231367,938.0,429.0,27.1,1.0,71.89999999999998
194,0.022683755143577816,253.0,523.0,42.9,5.3,51.8
195,0.011211585157291362,206.0,930.0,31.9,2.0,66.10000000000001
196,0.02248988143607724,174.0,989.0,30.2,1.6,68.2
197,0.023418962487780682,439.0,605.0,28.000000000000004,1.6,70.39999999999998
198,0.0252600497026648,594.0,960.0,19.5,0.2,80.30000000000003
199,0.09189344718299333,741.0,611.0,17.0,0.1,82.89999999999998
200,0.08980713956816586,903.0,732.0,14.3,0.0,85.7
201,0.06451473101623452,626.0,361.0,24.7,1.1,74.2
202,0.06220119007197467,294.0,818.0,26.20000000000001,0.1,73.7
203,0.07079598061728085,664.0,978.0,15.5,0.3,84.2
204,0.026719367423022392,676.0,536.0,26.3,1.4,72.3
205,0.02593797551565173,661.0,638.0,26.1,0.5,73.4
206,0.04122891445458949,836.0,229.0,34.7,2.7,62.6
207,0.09802795024288914,934.0,418.0,17.0,0.3,82.69999999999997
208,0.02542662850000671,842.0,393.0,28.8,1.5,69.69999999999999
209,0.045819537163693684,762.0,226.0,32.0,4.1000000000000005,63.9
210,0.030301402636481192,575.0,112.0,47.4,17.0,35.6
211,0.07101654399595936,299.0,901.0,22.8,0.2,77.0
212,0.07271038431654582,555.0,729.0,20.200000000000006,0.1,79.7
213,0.08347705154747605,188.0,816.0,27.3,1.1,71.6
214,0.048144651169262885,676.0,785.0,16.400000000000002,0.7000000000000001,82.89999999999998
215,0.07292040925457374,699.0,547.0,20.6,0.2,79.2
216,0.08569717460802807,923.0,595.0,16.0,0.2,83.8
217,0.06078810088005935,625.0,856.0,17.599999999999994,0.2,82.19999999999997
218,0.08787850249406454,818.0,187.0,24.9,1.1,74.0
219,0.0781909418593324,519.0,841.0,16.8,0.1,83.1
220,0.06839842736442119,250.0,955.0,23.5,0.4,76.1
221,0.08323790253505645,670.0,873.0,14.8,0.0,85.2
222,0.048074781145743935,516.0,332.0,32.4,2.9000000000000004,64.7
223,0.07688598985218023,345.0,338.0,31.4,1.6,67.0
224,0.05904651776818825,342.0,562.0,31.1,1.6,67.30000000000001
225,0.03512916528895039,622.0,831.0,20.4,0.1,79.5
226,0.01227613103076617,325.0,115.0,53.5,37.9,8.6
227,0.07152671090118966,819.0,913.0,13.6,0.1,86.3
228,0.03911752042650183,957.0,444.0,25.0,0.5,74.5
229,0.09577103725714936,498.0,659.0,17.599999999999994,0.2,82.19999999999997
230,0.03136648475978097,214.0,418.0,46.0,8.0,46.0
231,0.09010104367208906,835.0,428.0,18.9,0.1,81.0
232,0.03984922192129326,545.0,763.0,21.6,0.3,78.10000000000002
233,0.08968851148704356,499.0,716.0,19.9,0.5,79.60000000000002
234,0.09922536967725784,946.0,283.0,19.8,0.2,80.0
235,0.07204399513966142,378.0,665.0,23.5,0.4,76.1
236,0.018544912315176503,815.0,173.0,48.0,8.9,43.1
237,0.014384519247684604,173.0,957.0,31.3,1.7000000000000002,67.0
238,0.014579433574630063,966.0,926.0,16.0,0.0,84.0
239,0.08665175629402527,817.0,677.0,15.1,0.0,84.89999999999998
240,0.0805644353906212,159.0,953.0,27.1,1.6,71.3
241,0.08504704994453723,915.0,409.0,20.0,0.4,79.60000000000002
242,0.09776171987995738,349.0,187.0,35.0,2.2,62.8
243,0.019631554334393224,311.0,927.0,24.6,0.7000000000000001,74.7
244,0.030809216993531983,188.0,881.0,31.8,1.9,66.3
245,0.08670886840081071,232.0,845.0,24.5,0.3,75.2
246,0.06583053225200841,403.0,234.0,34.5,4.6,60.9
247,0.042737317542451414,975.0,524.0,19.8,0.7000000000000001,79.5
248,0.0806158317873913,982.0,944.0,9.9,0.1,90.0
249,0.04849151644542067,446.0,410.0,31.7,1.6,66.7
250,0.029313123019316517,129.0,739.0,47.1,4.1000000000000005,48.8
251,0.0380420743049828,785.0,890.0,17.8,0.0,82.19999999999997
252,0.014865691123918343,139.0,693.0,46.6,4.9,48.5
253,0.012957063144452614,454.0,544.0,32.2,1.7000000000000002,66.10000000000001
254,0.08617011204010391,540.0,699.0,16.2,0.2,83.6
255,0.06875031427409872,759.0,431.0,23.8,0.2,76.0
256,0.0630199323514862,387.0,168.0,40.1,6.9,53.0
257,0.09842561367593032,855.0,400.0,15.7,0.3,84.0
258,0.02461933390237261,861.0,511.0,25.5,0.3,74.2
259,0.057345757729374475,406.0,740.0,23.3,0.2,76.5
260,0.024402896525879653,461.0,636.0,27.6,1.5,70.89999999999998
261,0.06546308787727356,225.0,161.0,43.0,11.4,45.6
262,0.055900902983446604,890.0,822.0,14.000000000000002,0.1,85.9
263,0.07327262069612046,566.0,701.0,16.400000000000002,0.2,83.39999999999998
264,0.04553071191297054,378.0,414.0,36.3,2.6,61.1
265,0.09948541609197738,584.0,716.0,14.4,0.0,85.6
266,0.07192236764019327,434.0,199.0,36.5,2.8000000000000003,60.7
267,0.07656512145702654,547.0,441.0,24.8,0.7000000000000001,74.5
268,0.0856664293626894,621.0,422.0,19.9,0.4,79.7
269,0.015857560814723084,499.0,813.0,22.4,0.6,77.0
270,0.028814131738350218,616.0,235.0,41.1,7.000000000000001,51.9
271,0.08320939165812741,175.0,296.0,41.4,5.6000000000000005,53.0
272,0.08598382368538647,581.0,792.0,17.1,0.1,82.8
273,0.07426080754913943,903.0,844.0,12.6,0.0,87.4
274,0.09637544356819956,220.0,296.0,37.3,2.9000000000000004,59.8
275,0.08794077461287958,345.0,766.0,21.7,0.3,78.0
276,0.039899345194304575,869.0,655.0,19.5,0.3,80.2
277,0.05117478404649707,471.0,243.0,36.8,4.6,58.6
278,0.07657155611733295,150.0,624.0,34.7,2.8000000000000003,62.5
279,0.09863348641467222,192.0,328.0,37.7,5.0,57.3
280,0.0911383132759066,235.0,706.0,30.1,0.6,69.3
281,0.08225084149956245,161.0,127.0,45.2,13.4,41.4
282,0.011256384587197944,732.0,968.0,17.299999999999994,0.2,82.5
283,0.03395745109874192,545.0,504.0,29.4,1.5,69.1
284,0.09234960590336276,894.0,908.0,12.2,0.2,87.6
285,0.08412191736801182,138.0,240.0,42.1,9.2,48.7
286,0.061541892282389286,597.0,176.0,33.7,3.2,63.1
287,0.07207287456892865,277.0,916.0,22.2,0.4,77.4
288,0.051072557779323374,753.0,853.0,16.7,0.0,83.3
289,0.0641138288685141,519.0,620.0,20.200000000000006,0.4,79.4
290,0.06960089264028055,533.0,577.0,21.3,0.2,78.5
291,0.04755816518534813,584.0,846.0,17.8,0.1,82.1
292,0.04105758210733546,722.0,600.0,23.1,0.7000000000000001,76.2
293,0.037263070281720455,472.0,598.0,27.70000000000001,0.3,72.0
294,0.07149265388827201,398.0,499.0,27.4,0.7000000000000001,71.89999999999998
295,0.03013790839470357,414.0,980.0,22.6,0.5,76.9
296,0.021969196071823058,670.0,811.0,18.5,0.2,81.3
297,0.07431055454081177,355.0,462.0,31.2,2.0,66.8
298,0.023881221847008968,492.0,644.0,30.6,1.5,67.9
299,0.012457532124609606,964.0,718.0,16.5,0.4,83.1
300,0.012851742434125572,389.0,249.0,51.0,12.4,36.6
301,0.09750215496048692,480.0,258.0,25.5,1.5,73.0
302,0.08173854516133533,675.0,506.0,19.8,0.3,79.9
303,0.08409714930565752,816.0,279.0,20.1,0.7000000000000001,79.2
304,0.0713289953500988,665.0,434.0,23.20000000000001,0.7000000000000001,76.1
305,0.06112777061895931,679.0,145.0,37.8,3.4000000000000004,58.8
306,0.02218238091046294,600.0,545.0,26.1,1.7000000000000002,72.2
307,0.046145828120223706,575.0,269.0,35.5,3.6,60.9
308,0.08635900888543294,558.0,185.0,27.3,1.9,70.8
309,0.010467663309322221,837.0,232.0,46.8,7.8,45.4
310,0.06736010083342585,736.0,216.0,28.1,2.2,69.69999999999999
311,0.05731082722807342,575.0,414.0,28.1,1.0,70.89999999999998
312,0.0799794026885186,138.0,452.0,42.9,5.7,51.4
313,0.06473967848567094,577.0,330.0,29.2,1.2,69.6
314,0.04480444145017589,661.0,830.0,18.6,0.4,81.0
315,0.06307038008444082,182.0,351.0,46.2,6.2,47.6
316,0.04686197277470525,393.0,152.0,42.5,9.3,48.2
317,0.019756866687574745,385.0,718.0,28.000000000000004,0.8999999999999999,71.1
318,0.030700772357186695,475.0,823.0,23.0,0.5,76.5
319,0.010711798563291023,428.0,161.0,52.90000000000001,26.5,20.6
320,0.06768943896268262,643.0,284.0,28.1,1.9,70.0
321,0.07264209163257809,910.0,466.0,19.8,0.4,79.80000000000003
322,0.05120479446728123,216.0,213.0,49.6,12.7,37.7
323,0.015744903160692266,148.0,101.0,54.3,43.2,2.5
324,0.021253882683893,440.0,143.0,54.40000000000001,21.9,23.7
325,0.04257074269872479,314.0,609.0,30.1,1.9,68.0
326,0.08118218313296556,649.0,625.0,19.8,0.2,80.0
327,0.05087149732534589,618.0,112.0,42.4,6.6000000000000005,51.0
328,0.0722666411871995,515.0,561.0,23.5,0.5,76.0
329,0.014537993180085513,698.0,358.0,40.6,1.9,57.49999999999999
330,0.036169189410037855,319.0,586.0,32.2,1.3,66.5
331,0.014419215217920427,577.0,779.0,21.9,0.1,78.0
332,0.07043802962721621,920.0,516.0,16.400000000000002,0.0,83.6
333,0.07240632205015837,470.0,325.0,29.2,0.8,70.0
334,0.04687976978959875,112.0,458.0,51.3,8.3,40.40000000000001
335,0.02632783255925213,151.0,501.0,49.1,7.6,43.3
336,0.0441038354896115,637.0,564.0,26.0,0.7000000000000001,73.3
337,0.04032997681739806,252.0,553.0,36.5,2.9000000000000004,60.6
338,0.09832548339527124,427.0,359.0,23.0,0.7000000000000001,76.3
339,0.06464185787568763,579.0,277.0,29.6,1.7999999999999998,68.60000000000001
340,0.01101109394129766,951.0,113.0,49.9,23.0,27.1
341,0.01974251078801964,161.0,279.0,53.2,22.1,24.7
342,0.016454825903655032,654.0,265.0,47.1,7.000000000000001,45.9
343,0.09191661591535147,924.0,133.0,23.6,1.0,75.4
344,0.08357005454643568,120.0,351.0,44.3,8.3,47.4
345,0.06259533093216403,123.0,888.0,35.8,1.5,62.7
346,0.09413806600999024,242.0,276.0,33.5,3.7,62.8
347,0.03946663080234412,145.0,936.0,37.7,1.4,60.9
348,0.056842402306960485,719.0,755.0,18.7,0.1,81.2
349,0.018856367970095538,852.0,993.0,13.7,0.1,86.2
350,0.05013407066659273,905.0,123.0,34.4,3.5000000000000004,62.1
351,0.09683086474218716,531.0,673.0,18.2,0.4,81.39999999999998
352,0.030891368889407682,918.0,796.0,18.3,0.0,81.69999999999997
353,0.02353525155886849,965.0,692.0,17.599999999999994,0.1,82.3
354,0.0323099900479485,449.0,187.0,46.8,10.6,42.6
355,0.027819842455000927,101.0,447.0,55.8,12.5,31.7
356,0.0469252819615677,222.0,474.0,39.5,5.0,55.50000000000001
357,0.036345260079340684,788.0,414.0,28.5,0.4,71.1
358,0.09031669867713432,775.0,146.0,28.5,0.5,71.0
359,0.021409877593467103,434.0,727.0,27.9,0.7000000000000001,71.39999999999998
360,0.05962923129097706,127.0,618.0,42.8,3.7,53.5
361,0.056343415822479814,378.0,996.0,19.5,0.2,80.30000000000003
362,0.09859079990872414,368.0,919.0,17.299999999999994,0.1,82.6
363,0.023167169530442643,381.0,878.0,28.1,0.1,71.8
364,0.07745603096131405,642.0,607.0,19.2,0.4,80.4
365,0.011690358874776458,332.0,851.0,27.4,0.6,72.0
366,0.025996139454079758,996.0,933.0,12.5,0.1,87.4
367,0.06302980610571396,477.0,883.0,19.5,0.1,80.4
368,0.05818075166248845,236.0,995.0,23.4,0.4,76.2
369,0.05591795889042705,186.0,224.0,45.1,14.4,40.5
370,0.06572787197954517,170.0,422.0,39.5,4.8,55.7
371,0.012941021844070076,929.0,877.0,15.9,0.3,83.8
372,0.04787519906973835,744.0,943.0,14.099999999999998,0.0,85.9
373,0.08872398456803679,487.0,971.0,16.2,0.1,83.7
374,0.024593784706137288,988.0,378.0,29.2,1.1,69.69999999999999
375,0.011725916894676454,502.0,630.0,27.20000000000001,0.8999999999999999,71.89999999999998
376,0.014625461226172181,447.0,627.0,28.1,1.3,70.6
377,0.047938811831846236,569.0,231.0,39.4,3.0,57.6
378,0.013245607218380464,539.0,241.0,46.5,11.1,42.4
379,0.05342136812878937,223.0,605.0,34.5,1.7000000000000002,63.8
380,0.04762324454876887,866.0,679.0,17.8,0.4,81.8
381,0.01768986453562916,322.0,439.0,40.8,5.1,54.1
382,0.09315310754783428,778.0,144.0,24.8,0.8,74.4
383,0.08732697695149368,587.0,364.0,25.1,1.1,73.8
384,0.04298769498653554,587.0,475.0,27.500000000000004,1.1,71.39999999999998
385,0.08504716111936711,657.0,967.0,14.8,0.0,85.2
386,0.06066169115583574,450.0,459.0,27.500000000000004,1.3,71.2
387,0.060416935328508524,235.0,277.0,45.4,6.5,48.1
388,0.07116033166188758,925.0,678.0,15.1,0.1,84.8
389,0.015607919206467926,656.0,222.0,48.0,10.6,41.4
390,0.09030556560508464,531.0,749.0,18.0,0.3,81.69999999999997
391,0.07999629675978241,344.0,968.0,18.7,0.2,81.10000000000002
392,0.03604703079614977,444.0,190.0,42.1,9.5,48.4
393,0.02706594357036457,732.0,841.0,20.0,0.2,79.80000000000003
394,0.05318408872315567,235.0,677.0,29.3,2.8000000000000003,67.9
395,0.05778750945650661,847.0,338.0,26.6,0.7000000000000001,72.7
396,0.08076786335681921,761.0,451.0,18.1,0.3,81.6
397,0.07995193882653616,291.0,441.0,30.0,1.1,68.89999999999999
398,0.058776217599513424,765.0,970.0,12.4,0.1,87.5
399,0.03111795185435491,919.0,298.0,33.5,1.6,64.9
400,0.0641515172434595,174.0,158.0,48.9,13.900000000000002,37.2
401,0.09122142067571784,857.0,835.0,12.5,0.1,87.4
402,0.0651235877307562,518.0,566.0,24.1,0.4,75.5
403,0.08597370084563016,348.0,521.0,24.3,1.5,74.2
404,0.09094671865444603,237.0,917.0,24.8,1.6,73.6
405,0.07511703442504977,688.0,992.0,14.4,0.0,85.6
406,0.017369951636151456,127.0,151.0,53.6,41.7,4.7
407,0.09305726697513254,866.0,796.0,14.000000000000002,0.0,86.0
408,0.08614065737040995,905.0,467.0,17.7,0.2,82.1
409,0.06001255769832145,464.0,224.0,36.8,2.6,60.6
410,0.06026450516371085,247.0,351.0,39.0,3.6,57.4
411,0.0886597996932446,113.0,127.0,46.2,15.6,38.2
412,0.029905798549097938,668.0,691.0,24.2,0.6,75.2
413,0.05460877604868701,213.0,428.0,43.5,3.5000000000000004,53.0
414,0.06506745026502672,583.0,459.0,23.6,0.8,75.6
415,0.09209040032596652,933.0,694.0,15.4,0.0,84.6
416,0.09697897040270057,775.0,265.0,22.6,1.1,76.3
417,0.0477614977735953,761.0,574.0,21.4,0.2,78.4
418,0.0747522343569106,563.0,146.0,33.300000000000004,2.8000000000000003,63.9
419,0.02476640018293759,165.0,168.0,53.0,33.2,13.8
420,0.09438326941162972,165.0,210.0,41.5,7.7,50.8
421,0.026863538565246186,476.0,578.0,31.3,1.6,67.10000000000001
422,0.06292609721999594,193.0,801.0,29.0,1.2,69.8
